Index: 18530 | Uncertainty: 0.7882
Index: 45631 | Uncertainty: 0.6655
Index: 44283 | Uncertainty: 0.6654
Index: 49990 | Uncertainty: 0.6652
Index: 10982 | Uncertainty: 0.6651
Index: 40015 | Uncertainty: 0.6651
Index: 32621 | Uncertainty: 0.6650
Index: 32708 | Uncertainty: 0.6643
Index: 49341 | Uncertainty: 0.6641
Index: 6894 | Uncertainty: 0.6636
Index: 37193 | Uncertainty: 0.6632
Index: 18026 | Uncertainty: 0.6632
Index: 47913 | Uncertainty: 0.6625
Index: 22525 | Uncertainty: 0.6622
Index: 6674 | Uncertainty: 0.6621
Index: 45180 | Uncertainty: 0.6620
Index: 14244 | Uncertainty: 0.6619
Index: 41555 | Uncertainty: 0.6615
Index: 13738 | Uncertainty: 0.6615
Index: 10937 | Uncertainty: 0.6608
Index: 37678 | Uncertainty: 0.6606
Index: 15546 | Uncertainty: 0.6605
Index: 6436 | Uncertainty: 0.6601
Index: 14584 | Uncertainty: 0.6598
Index: 31650 | Uncertainty: 0.6594
Index: 15411 | Uncertainty: 0.6590
Index: 8273 | Uncertainty: 0.6588
Index: 33129 | Uncertainty: 0.6586
Index: 18647 | Uncertainty: 0.6582
Index: 41694 | Uncertainty: 0.6578
Index: 24801 | Uncertainty: 0.6577
Index: 15499 | Uncertainty: 0.6577
Index: 47533 | Uncertainty: 0.6576
Index: 45605 | Uncertainty: 0.6575
Index: 15301 | Uncertainty: 0.6575
Index: 19844 | Uncertainty: 0.6574
Index: 11864 | Uncertainty: 0.6573
Index: 31141 | Uncertainty: 0.6572
Index: 26753 | Uncertainty: 0.6571
Index: 4143 | Uncertainty: 0.6569
Index: 30241 | Uncertainty: 0.6569
Index: 25003 | Uncertainty: 0.6569
Index: 21663 | Uncertainty: 0.6568
Index: 4881 | Uncertainty: 0.6567
Index: 10483 | Uncertainty: 0.6566
Index: 25867 | Uncertainty: 0.6564
Index: 2936 | Uncertainty: 0.6562
Index: 20301 | Uncertainty: 0.6561
Index: 47257 | Uncertainty: 0.6556
Index: 49190 | Uncertainty: 0.6556
Index: 1655 | Uncertainty: 0.6556
Index: 17262 | Uncertainty: 0.6554
Index: 31995 | Uncertainty: 0.6551
Index: 48079 | Uncertainty: 0.6551
Index: 3251 | Uncertainty: 0.6549
Index: 8239 | Uncertainty: 0.6546
Index: 32108 | Uncertainty: 0.6545
Index: 7620 | Uncertainty: 0.6543
Index: 49555 | Uncertainty: 0.6543
Index: 18228 | Uncertainty: 0.6539
Index: 30757 | Uncertainty: 0.6535
Index: 15741 | Uncertainty: 0.6533
Index: 26707 | Uncertainty: 0.6532
Index: 29520 | Uncertainty: 0.6531
Index: 40682 | Uncertainty: 0.6528
Index: 41400 | Uncertainty: 0.6527
