Index: 25680 | Uncertainty: 0.8604
Index: 24715 | Uncertainty: 0.8468
Index: 33785 | Uncertainty: 0.8465
Index: 40615 | Uncertainty: 0.8446
Index: 15978 | Uncertainty: 0.8443
Index: 32993 | Uncertainty: 0.8436
Index: 30655 | Uncertainty: 0.8420
Index: 49212 | Uncertainty: 0.8418
Index: 19624 | Uncertainty: 0.8405
Index: 37658 | Uncertainty: 0.8400
Index: 15080 | Uncertainty: 0.8399
Index: 3619 | Uncertainty: 0.8385
Index: 46886 | Uncertainty: 0.8380
Index: 48541 | Uncertainty: 0.8377
Index: 6524 | Uncertainty: 0.8371
Index: 46234 | Uncertainty: 0.8369
Index: 42838 | Uncertainty: 0.8362
Index: 47281 | Uncertainty: 0.8361
Index: 37554 | Uncertainty: 0.8357
Index: 12263 | Uncertainty: 0.8349
Index: 4528 | Uncertainty: 0.8348
Index: 30456 | Uncertainty: 0.8343
Index: 4705 | Uncertainty: 0.8342
Index: 15536 | Uncertainty: 0.8340
Index: 30716 | Uncertainty: 0.8322
Index: 27247 | Uncertainty: 0.8320
Index: 4940 | Uncertainty: 0.8320
Index: 27961 | Uncertainty: 0.8317
Index: 31560 | Uncertainty: 0.8313
Index: 47897 | Uncertainty: 0.8306
Index: 2273 | Uncertainty: 0.8301
Index: 47009 | Uncertainty: 0.8297
Index: 28916 | Uncertainty: 0.8276
Index: 798 | Uncertainty: 0.8276
Index: 26126 | Uncertainty: 0.8264
Index: 35222 | Uncertainty: 0.8252
Index: 22120 | Uncertainty: 0.8251
Index: 36083 | Uncertainty: 0.8250
Index: 44485 | Uncertainty: 0.8248
Index: 301 | Uncertainty: 0.8247
Index: 45466 | Uncertainty: 0.8246
Index: 5113 | Uncertainty: 0.8240
Index: 41116 | Uncertainty: 0.8235
Index: 42086 | Uncertainty: 0.8230
Index: 35485 | Uncertainty: 0.8230
Index: 17228 | Uncertainty: 0.8229
Index: 40787 | Uncertainty: 0.8229
Index: 788 | Uncertainty: 0.8228
Index: 22517 | Uncertainty: 0.8227
Index: 11136 | Uncertainty: 0.8224
Index: 29688 | Uncertainty: 0.8224
Index: 42602 | Uncertainty: 0.8219
Index: 6384 | Uncertainty: 0.8219
Index: 43402 | Uncertainty: 0.8217
Index: 32980 | Uncertainty: 0.8217
Index: 12309 | Uncertainty: 0.8216
Index: 4799 | Uncertainty: 0.8215
Index: 845 | Uncertainty: 0.8211
Index: 43740 | Uncertainty: 0.8209
Index: 8682 | Uncertainty: 0.8206
Index: 621 | Uncertainty: 0.8205
Index: 11330 | Uncertainty: 0.8200
Index: 32850 | Uncertainty: 0.8198
Index: 15040 | Uncertainty: 0.8197
Index: 22133 | Uncertainty: 0.8196
Index: 9330 | Uncertainty: 0.8194
Index: 37850 | Uncertainty: 0.8188
Index: 17485 | Uncertainty: 0.8187
Index: 7827 | Uncertainty: 0.8186
Index: 287 | Uncertainty: 0.8185
Index: 33068 | Uncertainty: 0.8182
Index: 17358 | Uncertainty: 0.8182
Index: 30754 | Uncertainty: 0.8180
Index: 24305 | Uncertainty: 0.8180
Index: 36828 | Uncertainty: 0.8178
Index: 4134 | Uncertainty: 0.8175
Index: 7164 | Uncertainty: 0.8173
Index: 7483 | Uncertainty: 0.8167
Index: 17640 | Uncertainty: 0.8165
Index: 48025 | Uncertainty: 0.8160
Index: 35320 | Uncertainty: 0.8160
Index: 37570 | Uncertainty: 0.8159
Index: 39344 | Uncertainty: 0.8158
Index: 6647 | Uncertainty: 0.8155
Index: 11353 | Uncertainty: 0.8154
Index: 45151 | Uncertainty: 0.8152
Index: 41018 | Uncertainty: 0.8151
Index: 41459 | Uncertainty: 0.8145
Index: 47775 | Uncertainty: 0.8135
Index: 16635 | Uncertainty: 0.8135
Index: 21301 | Uncertainty: 0.8128
Index: 3307 | Uncertainty: 0.8127
Index: 16582 | Uncertainty: 0.8124
Index: 392 | Uncertainty: 0.8122
Index: 49242 | Uncertainty: 0.8121
Index: 25364 | Uncertainty: 0.8119
Index: 48551 | Uncertainty: 0.8119
Index: 998 | Uncertainty: 0.8116
Index: 10393 | Uncertainty: 0.8116
Index: 48900 | Uncertainty: 0.8113
Index: 7709 | Uncertainty: 0.8108
Index: 26689 | Uncertainty: 0.8108
Index: 31448 | Uncertainty: 0.8106
Index: 7159 | Uncertainty: 0.8105
Index: 12854 | Uncertainty: 0.8104
Index: 9361 | Uncertainty: 0.8104
Index: 44451 | Uncertainty: 0.8104
Index: 31999 | Uncertainty: 0.8103
Index: 37215 | Uncertainty: 0.8102
Index: 37140 | Uncertainty: 0.8102
Index: 17193 | Uncertainty: 0.8100
Index: 35811 | Uncertainty: 0.8100
Index: 42736 | Uncertainty: 0.8100
Index: 5061 | Uncertainty: 0.8099
Index: 40831 | Uncertainty: 0.8098
Index: 10253 | Uncertainty: 0.8098
Index: 13394 | Uncertainty: 0.8097
Index: 42809 | Uncertainty: 0.8095
Index: 3635 | Uncertainty: 0.8094
Index: 19500 | Uncertainty: 0.8090
Index: 28650 | Uncertainty: 0.8089
Index: 13621 | Uncertainty: 0.8088
Index: 24535 | Uncertainty: 0.8085
Index: 34419 | Uncertainty: 0.8084
Index: 21526 | Uncertainty: 0.8080
Index: 28715 | Uncertainty: 0.8080
Index: 878 | Uncertainty: 0.8078
Index: 47261 | Uncertainty: 0.8077
Index: 43219 | Uncertainty: 0.8077
Index: 13005 | Uncertainty: 0.8076
Index: 43426 | Uncertainty: 0.8075
Index: 2583 | Uncertainty: 0.8073
Index: 19803 | Uncertainty: 0.8072
Index: 46688 | Uncertainty: 0.8070
Index: 46077 | Uncertainty: 0.8069
Index: 17689 | Uncertainty: 0.8067
Index: 9857 | Uncertainty: 0.8066
Index: 36273 | Uncertainty: 0.8064
Index: 33215 | Uncertainty: 0.8059
Index: 43075 | Uncertainty: 0.8059
Index: 46573 | Uncertainty: 0.8058
Index: 7644 | Uncertainty: 0.8057
Index: 11268 | Uncertainty: 0.8056
Index: 19767 | Uncertainty: 0.8056
Index: 14488 | Uncertainty: 0.8054
Index: 19915 | Uncertainty: 0.8054
Index: 17449 | Uncertainty: 0.8052
Index: 25424 | Uncertainty: 0.8052
