Index: 7099 | Uncertainty: 0.8519
Index: 8117 | Uncertainty: 0.8408
Index: 48707 | Uncertainty: 0.8370
Index: 41582 | Uncertainty: 0.8363
Index: 30345 | Uncertainty: 0.8359
Index: 33150 | Uncertainty: 0.8352
Index: 32384 | Uncertainty: 0.8339
Index: 45263 | Uncertainty: 0.8337
Index: 41618 | Uncertainty: 0.8306
Index: 37071 | Uncertainty: 0.8281
Index: 23882 | Uncertainty: 0.8258
Index: 31691 | Uncertainty: 0.8247
Index: 42502 | Uncertainty: 0.8237
Index: 44227 | Uncertainty: 0.8222
Index: 31015 | Uncertainty: 0.8182
Index: 17926 | Uncertainty: 0.8176
Index: 9441 | Uncertainty: 0.8174
Index: 41802 | Uncertainty: 0.8169
Index: 35690 | Uncertainty: 0.8167
Index: 18139 | Uncertainty: 0.8165
Index: 15695 | Uncertainty: 0.8157
Index: 35631 | Uncertainty: 0.8141
Index: 43549 | Uncertainty: 0.8140
Index: 15790 | Uncertainty: 0.8127
Index: 40268 | Uncertainty: 0.8126
Index: 28232 | Uncertainty: 0.8125
Index: 40637 | Uncertainty: 0.8122
Index: 3798 | Uncertainty: 0.8111
Index: 31813 | Uncertainty: 0.8091
Index: 5901 | Uncertainty: 0.8084
Index: 35657 | Uncertainty: 0.8084
Index: 300 | Uncertainty: 0.8081
Index: 47150 | Uncertainty: 0.8078
Index: 5909 | Uncertainty: 0.8069
Index: 14481 | Uncertainty: 0.8068
Index: 8777 | Uncertainty: 0.8064
Index: 19391 | Uncertainty: 0.8061
Index: 23763 | Uncertainty: 0.8057
Index: 36710 | Uncertainty: 0.8049
Index: 16472 | Uncertainty: 0.8047
Index: 14712 | Uncertainty: 0.8042
Index: 31494 | Uncertainty: 0.8041
Index: 14557 | Uncertainty: 0.8040
Index: 35982 | Uncertainty: 0.8038
Index: 14056 | Uncertainty: 0.8038
Index: 3999 | Uncertainty: 0.8035
Index: 11018 | Uncertainty: 0.8025
Index: 47170 | Uncertainty: 0.8015
Index: 46236 | Uncertainty: 0.8012
Index: 39703 | Uncertainty: 0.8009
Index: 22871 | Uncertainty: 0.8003
Index: 33795 | Uncertainty: 0.7999
Index: 4924 | Uncertainty: 0.7998
Index: 1385 | Uncertainty: 0.7986
Index: 39693 | Uncertainty: 0.7982
Index: 29480 | Uncertainty: 0.7981
Index: 33169 | Uncertainty: 0.7976
Index: 39378 | Uncertainty: 0.7973
Index: 3354 | Uncertainty: 0.7972
Index: 24841 | Uncertainty: 0.7966
Index: 43228 | Uncertainty: 0.7962
Index: 7322 | Uncertainty: 0.7953
Index: 14987 | Uncertainty: 0.7951
Index: 43033 | Uncertainty: 0.7947
Index: 20020 | Uncertainty: 0.7947
Index: 32224 | Uncertainty: 0.7944
Index: 38021 | Uncertainty: 0.7941
Index: 15158 | Uncertainty: 0.7934
Index: 24915 | Uncertainty: 0.7929
Index: 31285 | Uncertainty: 0.7927
Index: 40138 | Uncertainty: 0.7924
Index: 41321 | Uncertainty: 0.7924
Index: 3390 | Uncertainty: 0.7918
Index: 31908 | Uncertainty: 0.7916
Index: 46318 | Uncertainty: 0.7914
Index: 18086 | Uncertainty: 0.7914
Index: 37724 | Uncertainty: 0.7912
Index: 4971 | Uncertainty: 0.7910
Index: 22967 | Uncertainty: 0.7910
Index: 34163 | Uncertainty: 0.7908
Index: 1167 | Uncertainty: 0.7906
Index: 4318 | Uncertainty: 0.7903
Index: 41077 | Uncertainty: 0.7903
Index: 31973 | Uncertainty: 0.7898
Index: 40631 | Uncertainty: 0.7897
Index: 36272 | Uncertainty: 0.7895
Index: 37397 | Uncertainty: 0.7893
Index: 25588 | Uncertainty: 0.7890
Index: 44256 | Uncertainty: 0.7889
Index: 30839 | Uncertainty: 0.7888
Index: 8357 | Uncertainty: 0.7887
Index: 32253 | Uncertainty: 0.7884
Index: 32458 | Uncertainty: 0.7873
Index: 41136 | Uncertainty: 0.7872
Index: 1227 | Uncertainty: 0.7871
Index: 21831 | Uncertainty: 0.7871
Index: 6049 | Uncertainty: 0.7865
Index: 21533 | Uncertainty: 0.7863
Index: 17578 | Uncertainty: 0.7860
Index: 38080 | Uncertainty: 0.7860
Index: 38067 | Uncertainty: 0.7858
Index: 15554 | Uncertainty: 0.7858
Index: 43247 | Uncertainty: 0.7854
Index: 44982 | Uncertainty: 0.7854
Index: 6330 | Uncertainty: 0.7852
Index: 25142 | Uncertainty: 0.7846
Index: 12717 | Uncertainty: 0.7842
Index: 42725 | Uncertainty: 0.7840
Index: 44924 | Uncertainty: 0.7838
Index: 28087 | Uncertainty: 0.7838
Index: 13865 | Uncertainty: 0.7837
Index: 40876 | Uncertainty: 0.7834
Index: 32878 | Uncertainty: 0.7827
Index: 22883 | Uncertainty: 0.7824
Index: 41330 | Uncertainty: 0.7824
Index: 731 | Uncertainty: 0.7823
Index: 18620 | Uncertainty: 0.7823
Index: 17161 | Uncertainty: 0.7821
Index: 18604 | Uncertainty: 0.7820
Index: 11105 | Uncertainty: 0.7819
Index: 20754 | Uncertainty: 0.7816
Index: 3157 | Uncertainty: 0.7814
Index: 17634 | Uncertainty: 0.7813
Index: 13312 | Uncertainty: 0.7810
Index: 45616 | Uncertainty: 0.7810
Index: 9075 | Uncertainty: 0.7809
Index: 23226 | Uncertainty: 0.7805
Index: 2801 | Uncertainty: 0.7804
Index: 42053 | Uncertainty: 0.7801
Index: 11763 | Uncertainty: 0.7801
Index: 10615 | Uncertainty: 0.7801
Index: 5474 | Uncertainty: 0.7799
Index: 14916 | Uncertainty: 0.7799
Index: 4886 | Uncertainty: 0.7799
Index: 46214 | Uncertainty: 0.7799
Index: 23958 | Uncertainty: 0.7798
Index: 11550 | Uncertainty: 0.7797
Index: 37274 | Uncertainty: 0.7795
Index: 6309 | Uncertainty: 0.7791
Index: 42722 | Uncertainty: 0.7788
Index: 4534 | Uncertainty: 0.7786
Index: 19262 | Uncertainty: 0.7785
Index: 36996 | Uncertainty: 0.7785
Index: 49378 | Uncertainty: 0.7784
Index: 37972 | Uncertainty: 0.7782
Index: 49988 | Uncertainty: 0.7777
Index: 30129 | Uncertainty: 0.7776
Index: 11934 | Uncertainty: 0.7775
Index: 4204 | Uncertainty: 0.7773
Index: 29904 | Uncertainty: 0.7773
Index: 36855 | Uncertainty: 0.7773
Index: 5127 | Uncertainty: 0.7771
Index: 5648 | Uncertainty: 0.7771
Index: 4139 | Uncertainty: 0.7768
Index: 43778 | Uncertainty: 0.7765
Index: 41763 | Uncertainty: 0.7763
Index: 37784 | Uncertainty: 0.7762
Index: 178 | Uncertainty: 0.7762
