Index: 16516 | Uncertainty: 0.7380
Index: 11120 | Uncertainty: 0.7250
Index: 38668 | Uncertainty: 0.7230
Index: 20946 | Uncertainty: 0.7143
Index: 3481 | Uncertainty: 0.7066
Index: 40264 | Uncertainty: 0.7041
Index: 37672 | Uncertainty: 0.6981
Index: 36573 | Uncertainty: 0.6953
Index: 20167 | Uncertainty: 0.6928
Index: 37120 | Uncertainty: 0.6904
Index: 24029 | Uncertainty: 0.6855
Index: 25112 | Uncertainty: 0.6815
Index: 38281 | Uncertainty: 0.6796
Index: 43749 | Uncertainty: 0.6794
Index: 27528 | Uncertainty: 0.6789
Index: 48315 | Uncertainty: 0.6787
Index: 19670 | Uncertainty: 0.6785
Index: 26955 | Uncertainty: 0.6733
Index: 44988 | Uncertainty: 0.6715
Index: 27989 | Uncertainty: 0.6713
Index: 15472 | Uncertainty: 0.6681
Index: 43927 | Uncertainty: 0.6677
Index: 41906 | Uncertainty: 0.6669
Index: 29793 | Uncertainty: 0.6654
Index: 13811 | Uncertainty: 0.6654
Index: 46581 | Uncertainty: 0.6635
Index: 14460 | Uncertainty: 0.6598
Index: 34957 | Uncertainty: 0.6592
Index: 48381 | Uncertainty: 0.6589
Index: 10536 | Uncertainty: 0.6585
Index: 29613 | Uncertainty: 0.6584
Index: 32473 | Uncertainty: 0.6551
Index: 39789 | Uncertainty: 0.6523
Index: 8346 | Uncertainty: 0.6517
Index: 31151 | Uncertainty: 0.6476
Index: 44202 | Uncertainty: 0.6471
Index: 20639 | Uncertainty: 0.6469
Index: 6990 | Uncertainty: 0.6463
Index: 19620 | Uncertainty: 0.6425
Index: 37897 | Uncertainty: 0.6425
Index: 44630 | Uncertainty: 0.6417
Index: 45417 | Uncertainty: 0.6402
Index: 40575 | Uncertainty: 0.6397
Index: 27600 | Uncertainty: 0.6391
Index: 13522 | Uncertainty: 0.6382
Index: 37430 | Uncertainty: 0.6375
Index: 11947 | Uncertainty: 0.6367
Index: 2064 | Uncertainty: 0.6354
Index: 10501 | Uncertainty: 0.6349
Index: 27568 | Uncertainty: 0.6349
Index: 40128 | Uncertainty: 0.6346
Index: 13044 | Uncertainty: 0.6337
Index: 30599 | Uncertainty: 0.6328
Index: 4384 | Uncertainty: 0.6327
Index: 41228 | Uncertainty: 0.6325
Index: 43256 | Uncertainty: 0.6318
Index: 3024 | Uncertainty: 0.6312
Index: 32554 | Uncertainty: 0.6299
Index: 21107 | Uncertainty: 0.6293
Index: 3913 | Uncertainty: 0.6284
Index: 19638 | Uncertainty: 0.6280
Index: 49470 | Uncertainty: 0.6271
Index: 33836 | Uncertainty: 0.6266
Index: 5586 | Uncertainty: 0.6264
Index: 17763 | Uncertainty: 0.6259
Index: 47433 | Uncertainty: 0.6245
Index: 882 | Uncertainty: 0.6234
Index: 35541 | Uncertainty: 0.6231
Index: 5403 | Uncertainty: 0.6205
Index: 363 | Uncertainty: 0.6204
Index: 27149 | Uncertainty: 0.6202
Index: 13707 | Uncertainty: 0.6198
Index: 33024 | Uncertainty: 0.6197
Index: 45694 | Uncertainty: 0.6187
Index: 28509 | Uncertainty: 0.6186
Index: 45191 | Uncertainty: 0.6181
Index: 18601 | Uncertainty: 0.6174
Index: 20303 | Uncertainty: 0.6170
Index: 257 | Uncertainty: 0.6161
Index: 49278 | Uncertainty: 0.6156
Index: 23695 | Uncertainty: 0.6149
Index: 28553 | Uncertainty: 0.6145
Index: 31034 | Uncertainty: 0.6138
Index: 45312 | Uncertainty: 0.6126
Index: 31974 | Uncertainty: 0.6115
Index: 32897 | Uncertainty: 0.6110
Index: 16648 | Uncertainty: 0.6106
Index: 46534 | Uncertainty: 0.6101
Index: 4361 | Uncertainty: 0.6099
Index: 27565 | Uncertainty: 0.6095
Index: 34504 | Uncertainty: 0.6083
Index: 30660 | Uncertainty: 0.6064
Index: 17798 | Uncertainty: 0.6060
Index: 11858 | Uncertainty: 0.6056
Index: 8066 | Uncertainty: 0.6054
Index: 39700 | Uncertainty: 0.6052
Index: 17042 | Uncertainty: 0.6052
Index: 31061 | Uncertainty: 0.6036
Index: 43782 | Uncertainty: 0.6030
Index: 32481 | Uncertainty: 0.6026
Index: 42435 | Uncertainty: 0.6023
Index: 37382 | Uncertainty: 0.6023
Index: 23250 | Uncertainty: 0.6019
Index: 10437 | Uncertainty: 0.6019
Index: 7767 | Uncertainty: 0.6016
Index: 47185 | Uncertainty: 0.6015
Index: 37614 | Uncertainty: 0.6010
Index: 5650 | Uncertainty: 0.5994
Index: 10270 | Uncertainty: 0.5993
Index: 43978 | Uncertainty: 0.5990
Index: 8137 | Uncertainty: 0.5989
Index: 305 | Uncertainty: 0.5989
Index: 43073 | Uncertainty: 0.5983
Index: 3324 | Uncertainty: 0.5983
Index: 31444 | Uncertainty: 0.5981
Index: 16642 | Uncertainty: 0.5979
Index: 18666 | Uncertainty: 0.5977
Index: 10747 | Uncertainty: 0.5962
Index: 39375 | Uncertainty: 0.5961
Index: 18701 | Uncertainty: 0.5955
Index: 2920 | Uncertainty: 0.5950
Index: 17697 | Uncertainty: 0.5949
Index: 47384 | Uncertainty: 0.5944
Index: 29360 | Uncertainty: 0.5940
Index: 46947 | Uncertainty: 0.5933
Index: 25555 | Uncertainty: 0.5931
Index: 45922 | Uncertainty: 0.5922
Index: 6580 | Uncertainty: 0.5919
Index: 16346 | Uncertainty: 0.5918
Index: 41493 | Uncertainty: 0.5910
Index: 28520 | Uncertainty: 0.5907
Index: 6359 | Uncertainty: 0.5907
Index: 20644 | Uncertainty: 0.5902
Index: 11562 | Uncertainty: 0.5900
Index: 22755 | Uncertainty: 0.5898
Index: 45305 | Uncertainty: 0.5890
Index: 18190 | Uncertainty: 0.5885
Index: 11718 | Uncertainty: 0.5882
Index: 22969 | Uncertainty: 0.5881
