Index: 37609 | Uncertainty: 0.8833
Index: 12509 | Uncertainty: 0.8819
Index: 47918 | Uncertainty: 0.8809
Index: 1113 | Uncertainty: 0.8809
Index: 25889 | Uncertainty: 0.8804
Index: 35959 | Uncertainty: 0.8800
Index: 48193 | Uncertainty: 0.8796
Index: 40969 | Uncertainty: 0.8794
Index: 8800 | Uncertainty: 0.8787
Index: 30037 | Uncertainty: 0.8782
Index: 27104 | Uncertainty: 0.8777
Index: 43215 | Uncertainty: 0.8777
Index: 22463 | Uncertainty: 0.8777
Index: 33959 | Uncertainty: 0.8777
Index: 18653 | Uncertainty: 0.8773
Index: 25326 | Uncertainty: 0.8770
Index: 49418 | Uncertainty: 0.8769
Index: 41668 | Uncertainty: 0.8768
Index: 13611 | Uncertainty: 0.8768
Index: 42035 | Uncertainty: 0.8764
Index: 27879 | Uncertainty: 0.8762
Index: 17858 | Uncertainty: 0.8761
Index: 30424 | Uncertainty: 0.8761
Index: 35722 | Uncertainty: 0.8761
Index: 36921 | Uncertainty: 0.8761
Index: 27393 | Uncertainty: 0.8760
Index: 689 | Uncertainty: 0.8760
Index: 13592 | Uncertainty: 0.8758
Index: 22244 | Uncertainty: 0.8755
Index: 43409 | Uncertainty: 0.8754
Index: 49721 | Uncertainty: 0.8753
Index: 30197 | Uncertainty: 0.8752
Index: 21055 | Uncertainty: 0.8752
Index: 29265 | Uncertainty: 0.8750
Index: 45091 | Uncertainty: 0.8750
Index: 45433 | Uncertainty: 0.8750
Index: 31280 | Uncertainty: 0.8750
Index: 25163 | Uncertainty: 0.8750
Index: 37930 | Uncertainty: 0.8748
Index: 46309 | Uncertainty: 0.8748
Index: 13521 | Uncertainty: 0.8748
Index: 44629 | Uncertainty: 0.8748
Index: 15216 | Uncertainty: 0.8747
Index: 48331 | Uncertainty: 0.8747
Index: 39513 | Uncertainty: 0.8746
Index: 32730 | Uncertainty: 0.8746
Index: 3637 | Uncertainty: 0.8744
Index: 37006 | Uncertainty: 0.8743
Index: 25089 | Uncertainty: 0.8742
Index: 32788 | Uncertainty: 0.8742
Index: 11668 | Uncertainty: 0.8742
Index: 4238 | Uncertainty: 0.8742
Index: 33084 | Uncertainty: 0.8740
Index: 10489 | Uncertainty: 0.8740
Index: 45805 | Uncertainty: 0.8738
Index: 49082 | Uncertainty: 0.8738
Index: 9694 | Uncertainty: 0.8737
Index: 18962 | Uncertainty: 0.8736
Index: 7538 | Uncertainty: 0.8735
Index: 38993 | Uncertainty: 0.8733
Index: 22229 | Uncertainty: 0.8732
Index: 29377 | Uncertainty: 0.8732
Index: 42581 | Uncertainty: 0.8732
Index: 38229 | Uncertainty: 0.8730
Index: 41574 | Uncertainty: 0.8729
Index: 8710 | Uncertainty: 0.8728
Index: 22328 | Uncertainty: 0.8728
Index: 20344 | Uncertainty: 0.8728
Index: 27406 | Uncertainty: 0.8727
Index: 35629 | Uncertainty: 0.8727
Index: 48627 | Uncertainty: 0.8726
Index: 48387 | Uncertainty: 0.8725
Index: 28657 | Uncertainty: 0.8725
Index: 153 | Uncertainty: 0.8725
Index: 898 | Uncertainty: 0.8725
Index: 5520 | Uncertainty: 0.8724
Index: 16667 | Uncertainty: 0.8724
Index: 41001 | Uncertainty: 0.8724
Index: 48219 | Uncertainty: 0.8723
Index: 49701 | Uncertainty: 0.8722
Index: 33678 | Uncertainty: 0.8722
Index: 34933 | Uncertainty: 0.8722
Index: 41119 | Uncertainty: 0.8721
Index: 2674 | Uncertainty: 0.8721
Index: 43532 | Uncertainty: 0.8720
Index: 32752 | Uncertainty: 0.8720
Index: 11915 | Uncertainty: 0.8720
Index: 48953 | Uncertainty: 0.8720
Index: 20348 | Uncertainty: 0.8719
Index: 4518 | Uncertainty: 0.8719
Index: 40736 | Uncertainty: 0.8718
Index: 32283 | Uncertainty: 0.8717
Index: 36 | Uncertainty: 0.8717
Index: 25324 | Uncertainty: 0.8717
Index: 15525 | Uncertainty: 0.8716
Index: 9188 | Uncertainty: 0.8715
Index: 11691 | Uncertainty: 0.8715
Index: 21525 | Uncertainty: 0.8715
Index: 447 | Uncertainty: 0.8714
Index: 47008 | Uncertainty: 0.8714
Index: 8986 | Uncertainty: 0.8713
Index: 21956 | Uncertainty: 0.8712
Index: 35409 | Uncertainty: 0.8712
Index: 47062 | Uncertainty: 0.8710
Index: 2491 | Uncertainty: 0.8710
Index: 48477 | Uncertainty: 0.8709
Index: 19271 | Uncertainty: 0.8708
Index: 16948 | Uncertainty: 0.8708
Index: 38403 | Uncertainty: 0.8708
Index: 23845 | Uncertainty: 0.8708
Index: 21050 | Uncertainty: 0.8707
Index: 22734 | Uncertainty: 0.8707
Index: 17337 | Uncertainty: 0.8706
Index: 2539 | Uncertainty: 0.8704
Index: 18923 | Uncertainty: 0.8704
Index: 25932 | Uncertainty: 0.8704
Index: 1783 | Uncertainty: 0.8703
Index: 9734 | Uncertainty: 0.8702
Index: 13929 | Uncertainty: 0.8702
Index: 20794 | Uncertainty: 0.8701
Index: 18275 | Uncertainty: 0.8701
Index: 23027 | Uncertainty: 0.8700
Index: 40932 | Uncertainty: 0.8699
Index: 5343 | Uncertainty: 0.8699
Index: 5858 | Uncertainty: 0.8698
Index: 25985 | Uncertainty: 0.8697
Index: 46933 | Uncertainty: 0.8697
Index: 5790 | Uncertainty: 0.8697
Index: 5240 | Uncertainty: 0.8697
Index: 45012 | Uncertainty: 0.8697
Index: 44482 | Uncertainty: 0.8697
Index: 8958 | Uncertainty: 0.8697
Index: 21826 | Uncertainty: 0.8696
Index: 25684 | Uncertainty: 0.8696
Index: 46657 | Uncertainty: 0.8695
Index: 32713 | Uncertainty: 0.8695
Index: 6758 | Uncertainty: 0.8694
Index: 5060 | Uncertainty: 0.8693
Index: 8136 | Uncertainty: 0.8692
Index: 30107 | Uncertainty: 0.8692
Index: 36139 | Uncertainty: 0.8692
Index: 43307 | Uncertainty: 0.8692
Index: 27629 | Uncertainty: 0.8692
Index: 1791 | Uncertainty: 0.8692
Index: 38360 | Uncertainty: 0.8691
Index: 39164 | Uncertainty: 0.8691
Index: 3155 | Uncertainty: 0.8690
Index: 23618 | Uncertainty: 0.8689
Index: 48399 | Uncertainty: 0.8688
Index: 38889 | Uncertainty: 0.8687
Index: 41479 | Uncertainty: 0.8687
Index: 47200 | Uncertainty: 0.8685
Index: 23928 | Uncertainty: 0.8684
Index: 40701 | Uncertainty: 0.8683
Index: 23380 | Uncertainty: 0.8682
Index: 46092 | Uncertainty: 0.8682
Index: 17304 | Uncertainty: 0.8682
Index: 36979 | Uncertainty: 0.8682
Index: 47490 | Uncertainty: 0.8681
Index: 21665 | Uncertainty: 0.8681
Index: 32054 | Uncertainty: 0.8680
Index: 34805 | Uncertainty: 0.8680
Index: 25707 | Uncertainty: 0.8680
Index: 18892 | Uncertainty: 0.8679
Index: 22521 | Uncertainty: 0.8678
Index: 39004 | Uncertainty: 0.8677
Index: 23206 | Uncertainty: 0.8677
Index: 4431 | Uncertainty: 0.8677
Index: 33301 | Uncertainty: 0.8676
Index: 30337 | Uncertainty: 0.8676
Index: 13283 | Uncertainty: 0.8675
Index: 31508 | Uncertainty: 0.8674
Index: 5958 | Uncertainty: 0.8674
Index: 45641 | Uncertainty: 0.8674
Index: 31080 | Uncertainty: 0.8673
Index: 45916 | Uncertainty: 0.8673
Index: 6004 | Uncertainty: 0.8673
Index: 28740 | Uncertainty: 0.8673
Index: 44917 | Uncertainty: 0.8672
Index: 4093 | Uncertainty: 0.8672
Index: 37117 | Uncertainty: 0.8671
Index: 655 | Uncertainty: 0.8671
Index: 22721 | Uncertainty: 0.8671
Index: 28540 | Uncertainty: 0.8671
Index: 49568 | Uncertainty: 0.8671
Index: 2932 | Uncertainty: 0.8670
Index: 31170 | Uncertainty: 0.8670
Index: 16869 | Uncertainty: 0.8670
Index: 9562 | Uncertainty: 0.8670
Index: 10344 | Uncertainty: 0.8670
Index: 8494 | Uncertainty: 0.8669
Index: 5405 | Uncertainty: 0.8669
Index: 5813 | Uncertainty: 0.8669
Index: 6471 | Uncertainty: 0.8669
Index: 25792 | Uncertainty: 0.8668
Index: 29403 | Uncertainty: 0.8667
Index: 1187 | Uncertainty: 0.8667
Index: 18378 | Uncertainty: 0.8667
Index: 35419 | Uncertainty: 0.8666
Index: 27084 | Uncertainty: 0.8666
Index: 46720 | Uncertainty: 0.8666
Index: 37503 | Uncertainty: 0.8665
Index: 7818 | Uncertainty: 0.8665
Index: 46432 | Uncertainty: 0.8663
Index: 32617 | Uncertainty: 0.8663
Index: 10752 | Uncertainty: 0.8663
Index: 2322 | Uncertainty: 0.8662
Index: 23829 | Uncertainty: 0.8662
Index: 1977 | Uncertainty: 0.8662
Index: 7597 | Uncertainty: 0.8661
Index: 30453 | Uncertainty: 0.8661
Index: 28641 | Uncertainty: 0.8661
Index: 9772 | Uncertainty: 0.8660
Index: 26148 | Uncertainty: 0.8660
Index: 42155 | Uncertainty: 0.8659
Index: 33386 | Uncertainty: 0.8659
Index: 46247 | Uncertainty: 0.8658
Index: 16991 | Uncertainty: 0.8658
Index: 25913 | Uncertainty: 0.8658
Index: 43742 | Uncertainty: 0.8657
Index: 28028 | Uncertainty: 0.8657
Index: 14926 | Uncertainty: 0.8656
Index: 31376 | Uncertainty: 0.8655
Index: 40665 | Uncertainty: 0.8655
Index: 33919 | Uncertainty: 0.8655
Index: 24980 | Uncertainty: 0.8655
Index: 35754 | Uncertainty: 0.8655
Index: 24356 | Uncertainty: 0.8655
Index: 18227 | Uncertainty: 0.8655
Index: 12525 | Uncertainty: 0.8654
Index: 19070 | Uncertainty: 0.8654
Index: 44976 | Uncertainty: 0.8654
Index: 8234 | Uncertainty: 0.8652
Index: 4177 | Uncertainty: 0.8652
Index: 6606 | Uncertainty: 0.8651
Index: 46684 | Uncertainty: 0.8651
Index: 4286 | Uncertainty: 0.8651
Index: 5898 | Uncertainty: 0.8651
Index: 39087 | Uncertainty: 0.8651
Index: 10321 | Uncertainty: 0.8651
Index: 26128 | Uncertainty: 0.8651
Index: 20389 | Uncertainty: 0.8650
Index: 15995 | Uncertainty: 0.8650
Index: 2449 | Uncertainty: 0.8649
Index: 1023 | Uncertainty: 0.8649
Index: 15310 | Uncertainty: 0.8648
Index: 17822 | Uncertainty: 0.8647
Index: 14171 | Uncertainty: 0.8647
Index: 1909 | Uncertainty: 0.8647
Index: 24780 | Uncertainty: 0.8647
Index: 35187 | Uncertainty: 0.8646
Index: 6184 | Uncertainty: 0.8646
Index: 35368 | Uncertainty: 0.8645
Index: 45458 | Uncertainty: 0.8645
Index: 9423 | Uncertainty: 0.8645
Index: 25927 | Uncertainty: 0.8645
Index: 10653 | Uncertainty: 0.8644
Index: 8936 | Uncertainty: 0.8644
Index: 14159 | Uncertainty: 0.8643
Index: 9140 | Uncertainty: 0.8643
Index: 8518 | Uncertainty: 0.8643
Index: 22698 | Uncertainty: 0.8643
Index: 31225 | Uncertainty: 0.8642
Index: 44770 | Uncertainty: 0.8642
Index: 1813 | Uncertainty: 0.8642
Index: 40945 | Uncertainty: 0.8641
Index: 25444 | Uncertainty: 0.8641
Index: 41839 | Uncertainty: 0.8641
Index: 969 | Uncertainty: 0.8640
Index: 9417 | Uncertainty: 0.8639
Index: 17121 | Uncertainty: 0.8639
Index: 45407 | Uncertainty: 0.8639
Index: 30323 | Uncertainty: 0.8638
Index: 25514 | Uncertainty: 0.8637
Index: 30248 | Uncertainty: 0.8637
Index: 27092 | Uncertainty: 0.8637
Index: 40887 | Uncertainty: 0.8637
Index: 21200 | Uncertainty: 0.8636
Index: 36184 | Uncertainty: 0.8635
Index: 26303 | Uncertainty: 0.8634
Index: 43957 | Uncertainty: 0.8634
Index: 5309 | Uncertainty: 0.8634
Index: 37466 | Uncertainty: 0.8633
Index: 49941 | Uncertainty: 0.8633
Index: 42870 | Uncertainty: 0.8632
Index: 3123 | Uncertainty: 0.8632
Index: 4074 | Uncertainty: 0.8632
Index: 41486 | Uncertainty: 0.8631
Index: 21833 | Uncertainty: 0.8630
Index: 5307 | Uncertainty: 0.8629
Index: 31717 | Uncertainty: 0.8629
Index: 28234 | Uncertainty: 0.8629
Index: 38018 | Uncertainty: 0.8629
Index: 33122 | Uncertainty: 0.8627
Index: 26909 | Uncertainty: 0.8627
Index: 162 | Uncertainty: 0.8627
Index: 9651 | Uncertainty: 0.8626
Index: 9720 | Uncertainty: 0.8626
