Index: 34163 | Uncertainty: 0.8477
Index: 29023 | Uncertainty: 0.8445
Index: 6397 | Uncertainty: 0.8430
Index: 28304 | Uncertainty: 0.8388
Index: 8084 | Uncertainty: 0.8351
Index: 49293 | Uncertainty: 0.8348
Index: 27099 | Uncertainty: 0.8327
Index: 20593 | Uncertainty: 0.8323
Index: 18532 | Uncertainty: 0.8304
Index: 43435 | Uncertainty: 0.8286
Index: 11068 | Uncertainty: 0.8273
Index: 30806 | Uncertainty: 0.8272
Index: 5682 | Uncertainty: 0.8257
Index: 29718 | Uncertainty: 0.8250
Index: 47895 | Uncertainty: 0.8249
Index: 47050 | Uncertainty: 0.8236
Index: 18960 | Uncertainty: 0.8234
Index: 19558 | Uncertainty: 0.8229
Index: 43631 | Uncertainty: 0.8222
Index: 41044 | Uncertainty: 0.8218
Index: 46956 | Uncertainty: 0.8214
Index: 23720 | Uncertainty: 0.8209
Index: 32828 | Uncertainty: 0.8192
Index: 22984 | Uncertainty: 0.8182
Index: 47028 | Uncertainty: 0.8173
Index: 27654 | Uncertainty: 0.8173
Index: 7629 | Uncertainty: 0.8169
Index: 20727 | Uncertainty: 0.8165
Index: 46274 | Uncertainty: 0.8161
Index: 36979 | Uncertainty: 0.8155
Index: 45534 | Uncertainty: 0.8154
Index: 40259 | Uncertainty: 0.8153
Index: 28925 | Uncertainty: 0.8151
Index: 29036 | Uncertainty: 0.8146
Index: 2273 | Uncertainty: 0.8143
Index: 34953 | Uncertainty: 0.8141
Index: 10171 | Uncertainty: 0.8139
Index: 31624 | Uncertainty: 0.8138
Index: 31147 | Uncertainty: 0.8134
Index: 29749 | Uncertainty: 0.8134
Index: 45597 | Uncertainty: 0.8132
Index: 26070 | Uncertainty: 0.8126
Index: 3457 | Uncertainty: 0.8120
Index: 11528 | Uncertainty: 0.8117
Index: 6388 | Uncertainty: 0.8114
Index: 45157 | Uncertainty: 0.8102
Index: 41512 | Uncertainty: 0.8098
Index: 9420 | Uncertainty: 0.8091
Index: 38179 | Uncertainty: 0.8090
Index: 6349 | Uncertainty: 0.8087
Index: 42985 | Uncertainty: 0.8086
Index: 30084 | Uncertainty: 0.8086
Index: 23334 | Uncertainty: 0.8078
Index: 40074 | Uncertainty: 0.8077
Index: 33674 | Uncertainty: 0.8076
Index: 45744 | Uncertainty: 0.8071
Index: 35284 | Uncertainty: 0.8070
Index: 48179 | Uncertainty: 0.8069
Index: 4345 | Uncertainty: 0.8068
Index: 26761 | Uncertainty: 0.8068
Index: 42211 | Uncertainty: 0.8067
Index: 13343 | Uncertainty: 0.8066
Index: 38486 | Uncertainty: 0.8066
Index: 17775 | Uncertainty: 0.8058
Index: 16645 | Uncertainty: 0.8058
Index: 34283 | Uncertainty: 0.8054
Index: 19500 | Uncertainty: 0.8054
Index: 27122 | Uncertainty: 0.8051
Index: 33507 | Uncertainty: 0.8051
Index: 5811 | Uncertainty: 0.8050
Index: 33562 | Uncertainty: 0.8050
Index: 33019 | Uncertainty: 0.8049
Index: 15159 | Uncertainty: 0.8045
Index: 37315 | Uncertainty: 0.8044
Index: 13315 | Uncertainty: 0.8042
Index: 9998 | Uncertainty: 0.8040
Index: 20503 | Uncertainty: 0.8038
Index: 44544 | Uncertainty: 0.8038
Index: 5070 | Uncertainty: 0.8037
Index: 26965 | Uncertainty: 0.8037
Index: 34454 | Uncertainty: 0.8028
Index: 42749 | Uncertainty: 0.8027
Index: 33945 | Uncertainty: 0.8025
Index: 29920 | Uncertainty: 0.8022
Index: 48498 | Uncertainty: 0.8021
Index: 24147 | Uncertainty: 0.8020
Index: 496 | Uncertainty: 0.8019
Index: 23578 | Uncertainty: 0.8016
Index: 31657 | Uncertainty: 0.8016
Index: 9361 | Uncertainty: 0.8014
Index: 33615 | Uncertainty: 0.8011
Index: 36172 | Uncertainty: 0.8008
Index: 40726 | Uncertainty: 0.8005
Index: 10205 | Uncertainty: 0.8004
Index: 8771 | Uncertainty: 0.7999
Index: 7058 | Uncertainty: 0.7999
Index: 24937 | Uncertainty: 0.7998
Index: 24545 | Uncertainty: 0.7994
Index: 5432 | Uncertainty: 0.7992
Index: 37483 | Uncertainty: 0.7991
